मोहब्बत	सेक्स	2.9072816590042807	6.8	1
बाघ	बिल्ली	4.952309862657247	7.0	0
किताब	कागज़	4.975152148321566	7.6	0
कंप्यूटर	कीबोर्ड	7.109529242792297	7.6	0
कंप्यूटर	इंटरनेट	7.576692626480055	8.0	0
विमान	कार	5.671211188209168	6.0	0
रेलगाड़ी	कार	6.380333203554253	6.2	0
टेलीफोन	संचार	3.8968205549755868	7.6	1
टेलीविजन	रेडियो	7.579631828521105	6.4	0
मीडिया	रेडियो	3.86335359887204	5.8	1
ब्रेड	मक्खन	7.405226368064596	6.6	0
खीरा	आलू	7.609177040786287	5.8	0
चिकित्सक	नर्स	6.815500591825102	7.6	0
प्रोफ़ेसर	चिकित्सक	4.183706381223477	4.6	0
छात्र	प्रोफ़ेसर	4.11780200501566	7.0	0
होशियार	छात्र	0.9589301436114681	5.2	1
होशियार	बेवकूफ	5.6651640371350656	6.2	0
किताब	पुस्तकालय	2.7171658957861595	7.6	1
बैंक	पैसे	3.7189343038253138	8.0	1
लकड़ी	जंगल	4.94558362816755	7.0	0
प्रोफ़ेसर	खीरा	0.19245504668359767	0.0	0
राजा	रानी	6.203162691741948	8.2	0
बिशप	रबी	-0.792049644399822	7.0	1
यरूशलेम	इजराइल	4.772808566984476	7.8	0
पवित्र	सेक्स	0.9219295418554754	1.0	0
माराडोना	फ़ुटबॉल	6.648804978220577	7.8	0
फ़ुटबॉल	सॉकर	8.329902562137399	9.0	0
फ़ुटबॉल	बास्केटबाल	7.287212433818332	6.4	0
फ़ुटबॉल	टेनिस	7.290949857345216	5.8	0
टेनिस	रैकेट	2.688057851347381	7.4	1
कानून	वकील	3.46234906913866	7.8	1
चलचित्र	पॉपकॉर्न	1.838439872782305	6.6	1
चलचित्र	आलोचक	2.2521237513679004	6.6	1
चलचित्र	थिएटर	4.249257262584835	8.4	0
पीना	कार	0.06323739773912092	1.4	0
पीना	कान	0.8611553424758518	0.4	0
पीना	मुंह	1.8902435716720554	7.0	1
बच्चा	मां	4.881159009145774	7.2	0
पीना	मां	1.7110484763741343	1.8	0
मणि	गहना	2.907707886070263	6.8	1
भट्ठी	स्टोव	7.090318913340967	8.4	0
भोजन	फल	5.576592422661074	6.6	0
पक्षी	सारस	8.298599563412166	7.4	0
भाई	साधु	1.9574222716543637	1.4	0
यात्रा	कार	3.094047125191164	6.2	1
साधु	गुलाम	1.8205594506045881	0.2	0
कांच	जादूगर	2.5605245753342096	2.0	0
पैसे	मुद्रा	2.168049312195243	8.6	1
पैसे	धन	6.089305629399583	9.2	0
पैसे	संपत्ति	4.108519926853164	8.4	0
पैसे	बैंक	3.7189343038253138	8.2	1
पैसे	जमा	3.5728573431862793	6.6	1
पैसे	ऑपरेशन	0.9393736674370247	2.6	0
बाघ	जैगुआर	2.116687623550649	8.0	1
बाघ	जानवर	6.607554366263689	7.6	0
बाघ	चिड़ियाघर	5.781770392375487	6.8	0
मनोविज्ञान	चिंता	1.3594138138707081	6.2	1
मनोविज्ञान	डर	-0.8221645184865244	5.2	1
मनोविज्ञान	डिप्रेशन	2.798533736666763	7.0	1
मनोविज्ञान	क्लिनिक	2.257648117420127	6.4	1
मनोविज्ञान	चिकित्सक	3.823003605495332	7.0	1
मनोविज्ञान	मन	2.0537529534508945	7.4	1
मनोविज्ञान	स्वास्थ्य	3.7996268905278168	6.2	1
मनोविज्ञान	विज्ञान	7.5788617003828564	7.0	0
मनोविज्ञान	अनुशासन	4.584106792461578	4.2	0
0.62
